80.83,1.54,-29.32,0,0,0,29,0,0,11,0,0,0,0
81.7,0.96,-27.97,0,0,0,31,0,0,11,0,0,0,0
82.19,1.04,-27.2,0,0,0,33,0,0,11,0,0,0,0
83.27,0.02,-25.54,0,0,0,35,0,0,11,0,0,0,0
83.62,0.31,-25,0,0,0,37,0,0,11,0,0,0,0
40.57,34.92,-62.65,0,0,0,5,0,0,17,0,0,0,0
43.3,30.92,-60.72,0,0,0,7,0,0,17,0,0,0,0
46.48,29.15,-59.96,0,0,0,9,0,0,17,0,0,0,0
48.79,26.5,-58.53,0,0,0,11,0,0,17,0,0,0,0
51.03,24.6,-57.55,0,0,0,13,0,0,17,0,0,0,0
52.8,20.96,-55.51,0,0,0,15,0,0,17,0,0,0,0
55.1,18.94,-53.97,0,0,0,17,0,0,17,0,0,0,0
56.2,17.95,-53.3,0,0,0,19,0,0,17,0,0,0,0
57.51,17.05,-52.44,0,0,0,21,0,0,17,0,0,0,0
59.26,15.26,-50.96,0,0,0,23,0,0,17,0,0,0,0
60.54,14.89,-50.31,0,0,0,25,0,0,17,0,0,0,0
61.48,14.26,-49.58,0,0,0,27,0,0,17,0,0,0,0
62.27,13.29,-48.82,0,0,0,29,0,0,17,0,0,0,0
63.22,12.61,-48.01,0,0,0,31,0,0,17,0,0,0,0
21.46,20.06,-26.32,4,0,0,0,0,0,20,0,0,0,0
25.87,24.84,-36.43,4,0,0,2,0,0,20,0,0,0,0
28.55,18.05,-31.7,4,0,0,4,0,0,20,0,0,0,0
30.58,21.29,-35.65,4,0,0,6,0,0,20,0,0,0,0
33.61,23.12,-38.98,4,0,0,8,0,0,20,0,0,0,0
36.53,24.14,-41.22,4,0,0,10,0,0,20,0,0,0,0
38.41,23.25,-40.39,4,0,0,12,0,0,20,0,0,0,0
41.44,23.32,-41.11,4,0,0,14,0,0,20,0,0,0,0
43.39,23.32,-41.38,4,0,0,16,0,0,20,0,0,0,0
45.16,23.33,-41.64,4,0,0,18,0,0,20,0,0,0,0
